FID,÷≤±ª»∫,¥Û¿‡,Vegatation,Code,AET1901,AET1902,AET1903,AET1904,AET1905,AET1906,AET1907,AET1908,AET1909,AET1910,AET1911,AET1912,Full_Exten,Full_Ext_1,Full_Ext_2,Full_Ext_3,Full_Ext_4,Full_Ext_5,Full_Ext_6,Full_Ext_7,QTP_ASPECT,QTP_DEM,QTP_SLOPE,EVI190101,EVI190117,EVI190202,EVI190218,EVI190306,EVI190322,EVI190407,EVI190423,EVI190509,EVI190525,EVI190610,EVI190626,EVI190712,EVI190728,EVI190813,EVI190829,EVI190914,EVI190930,EVI191016,EVI191101,EVI191117,EVI191203,EVI191219,GPP190101,GPP190117,GPP190202,GPP190218,GPP190306,GPP190322,GPP190407,GPP190423,GPP190509,GPP190525,GPP190610,GPP190626,GPP190712,GPP190728,GPP190813,GPP190829,GPP190914,GPP190930,GPP191016,GPP191101,GPP191117,GPP191203,GPP191219,LAI190101,LAI190117,LAI190202,LAI190218,LAI190306,LAI190322,LAI190407,LAI190423,LAI190509,LAI190525,LAI190610,LAI190626,LAI190712,LAI190728,LAI190813,LAI190829,LAI190914,LAI190930,LAI191016,LAI191101,LAI191117,LAI191203,LAI191219,LST190101,LST190117,LST190202,LST190218,LST190306,LST190322,LST190407,LST190423,LST190509,LST190525,LST190610,LST190626,LST190712,LST190728,LST190813,LST190829,LST190914,LST190930,LST191016,LST191101,LST191117,LST191203,LST191219,LST2015,LST2016,LST2017,LST2018,LST2019,NDVI190101,NDVI190117,NDVI190202,NDVI190218,NDVI190306,NDVI190322,NDVI190407,NDVI190423,NDVI190509,NDVI190525,NDVI190610,NDVI190626,NDVI190712,NDVI190728,NDVI190813,NDVI190829,NDVI190914,NDVI190930,NDVI191016,NDVI191101,NDVI191117,NDVI191203,NDVI191219,NPP190101,NPP190117,NPP190202,NPP190218,NPP190306,NPP190322,NPP190407,NPP190423,NPP190509,NPP190525,NPP190610,NPP190626,NPP190712,NPP190728,NPP190813,NPP190829,NPP190914,NPP190930,NPP191016,NPP191101,NPP191117,NPP191203,NPP191219,PAR190101,PAR190117,PAR190202,PAR190218,PAR190306,PAR190322,PAR190407,PAR190423,PAR190509,PAR190525,PAR190610,PAR190626,PAR190712,PAR190728,PAR190813,PAR190829,PAR190914,PAR190930,PAR191016,PAR191101,PAR191117,PAR191203,PAR191219,PR190101,PR190201,PR190301,PR190401,PR190501,PR190601,PR190701,PR190801,PR190901,PR191001,PR191101,PR191201,PR2015,PR2016,PR2017,PR2018,PR2019,SOIL1901,SOIL1902,SOIL1903,SOIL1904,SOIL1905,SOIL1906,SOIL1907,SOIL1908,SOIL1909,SOIL1910,SOIL1911,SOIL1912,SR190602B1,SR190602B2,SR190602B3,SR190602B4,SR190602B5,SR190602B6,SR190602B7,SR190704B1,SR190704B2,SR190704B3,SR190704B4,SR190704B5,SR190704B6,SR190704B7,SR190728B1,SR190728B2,SR190728B3,SR190728B4,SR190728B5,SR190728B6,SR190728B7,SR190829B1,SR190829B2,SR190829B3,SR190829B4,SR190829B5,SR190829B6,SR190829B7,SR190930B1,SR190930B2,SR190930B3,SR190930B4,SR190930B5,SR190930B6,SR190930B7,X,Y
1517,◊œª®’Î√©≤›‘≠,≤›‘≠,◊œª®’Î√©≤›‘≠,19,0,0,0,243,560,956,627,789,479,132,0,0,851,840,885,753,767,760,906,902,316.3909912,3359,3.8424699,-104,543,1102,1133,997,1312,1627,1689,2337,3002,4156,5193,4889,4133,3537,3787,2538,2082,1693,1448,1197,1249,1079,0,0,0,0,0,0,18,75,68,96,245,96,337,334,360,261,68,130,18,1,0,0,0,1,1,2,3,2,2,3,4,4,8,14,4,26,22,15,12,8,6,5,3,2,2,1,13360,13544,14006,14092,14219,14406,14964,15371,14882,15084,14940,14296,14834,14917,14963,14890,14256,14530,14359,14183,14042,13733,13700,14882.84783,14766.91111,14759.15556,14677.06818,14602.86957,-119,581,1611,1897,1559,2261,2548,2645,3960,4711,6682,7268,6464,6302,5841,6558,4665,4084,3428,2976,2553,2100,2287,0,0,0,0,0,0,16,67,60,82,213,86,276,283,299,222,61,115,11,1,0,0,0,6,9,13,15,15,11,13,21,23,35,51,20,69,66,56,46,35,33,27,26,12,15,9,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,30.41666667,42.16666667,44,41.16666667,33.16666667,11,11,11,11,11,10,10,10,10,10,10,10,1097,2903,563,953,3249,3151,1998,594,3756,280,766,3933,2287,1034,783,3420,421,814,3897,2461,1469,535,2574,417,804,3527,2779,1558,1167,2931,620,1020,4052,3449,2074,99.96785,35.61352
1619,∞´…˙·‘≤›≤›µÈ,≤›µÈ,∞´·‘≤›≤›µÈ,7,0,0,33,221,544,896,642,855,505,134,17,0,812,883,716,631,577,714,709,715,347.5660095,3138,18.6546993,651,755,885,861,954,983,1116,1325,1889,2380,3696,3355,3754,3726,3329,2848,2090,1396,1313,1054,895,652,728,0,0,0,0,0,0,14,55,54,64,162,55,233,243,274,173,77,79,8,1,0,0,0,1,1,2,2,2,2,2,3,5,5,7,12,10,14,12,8,4,4,3,1,1,1,1,13533,13539,14012,14028,14278,14352,15037,15264,14971,15442,14753,0,14819,15041,15040,14872,14453,14692,14388,14157,13988,13730,13580,14625.15217,14572.06522,14533.63636,14456.51111,14444.62222,1322,1645,1703,1588,1809,1914,1805,2158,3148,3819,5030,4874,6027,6169,5269,4413,3694,3361,2818,2404,1738,1775,1728,0,0,0,0,0,0,12,48,45,53,141,50,200,213,237,153,67,68,6,1,0,0,0,9,9,15,12,12,9,12,15,21,23,30,50,36,48,48,35,19,25,20,9,9,9,9,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,30.25,41.25,43.75,40.75,33.41666667,10,10,10,10,10,9,9,9,9,9,9,9,1080,2415,650,1040,3202,2705,1938,1117,3242,548,1082,3887,2964,2041,822,2886,465,876,3403,2474,1623,1033,2665,605,1017,3229,2774,1790,610,1502,345,521,1905,1685,965,100.021591,35.471258
1620,∞´…˙·‘≤›≤›µÈ,≤›µÈ,∞´·‘≤›≤›µÈ,7,0,0,33,221,544,896,642,855,505,134,17,0,816,819,721,636,578,555,742,778,5.5309,3125,28.7432003,929,720,870,831,1003,1014,1168,1612,1814,2188,3753,3600,3491,3310,3084,3087,2419,2060,1443,1183,903,839,703,0,0,0,0,0,0,12,47,48,61,127,75,224,271,252,198,44,91,8,1,0,0,0,1,1,2,2,2,2,3,3,5,4,16,10,9,11,11,10,8,4,4,2,1,1,1,13551,13561,14018,14080,14303,14397,15032,15309,14966,15416,14864,0,14835,15080,15040,14883,14463,14700,14443,14280,14068,13685,13599,14608.86957,14559.02174,14506,14450.34783,14441.31111,1337,1585,1774,1716,1879,1811,1978,2459,3235,3683,5201,5160,6063,6014,5333,4965,4467,4260,3198,2714,1848,1883,1929,0,0,0,0,0,0,12,45,45,52,113,67,190,222,216,175,38,81,6,1,0,0,0,9,9,13,14,11,12,13,16,21,19,50,43,36,47,44,40,39,26,24,17,9,9,9,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,29.91666667,41.58333333,43.83333333,40.75,33.5,10,10,10,10,10,9,9,9,9,9,9,9,1119,2424,611,986,2827,2836,1822,1060,3321,444,825,3015,2603,1432,776,2665,419,804,2962,2657,1609,909,2702,487,908,3254,2767,1735,735,1826,446,793,2732,2477,1603,100.030157,35.471175
1621,∞´…˙·‘≤›≤›µÈ,≤›µÈ,∞´·‘≤›≤›µÈ,7,0,0,33,221,544,896,642,855,505,134,17,0,792,863,750,700,619,594,757,719,335.5780029,3252,11.7334995,978,906,835,823,928,1013,1212,1600,1690,1982,3753,3514,3491,3563,3087,3175,2477,2000,1437,941,919,869,670,0,0,0,0,0,0,12,47,48,61,127,75,224,271,252,198,44,91,8,1,0,0,0,1,1,2,2,2,2,3,3,5,4,16,10,9,11,11,10,8,4,4,2,1,1,1,13551,13561,14018,14080,14303,14397,15032,15309,14966,15416,14864,0,14835,15080,15040,14883,14463,14700,14443,14280,14068,13685,13599,14608.86957,14559.02174,14506,14450.34783,14441.31111,1476,2061,1734,1664,1810,1859,1921,2461,3089,3415,5201,5090,6063,5804,5279,5105,4601,4031,3264,2250,1909,1866,1930,0,0,0,0,0,0,12,45,45,52,113,67,190,222,216,175,38,81,6,1,0,0,0,9,9,13,14,11,12,13,16,21,19,50,43,36,47,44,40,39,26,24,17,9,9,9,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,29.91666667,41.58333333,43.83333333,40.75,33.5,10,10,10,10,10,9,9,9,9,9,9,9,1144,2331,611,986,2827,2836,1822,1060,3258,444,825,3015,2603,1432,711,2678,419,804,2962,2657,1609,867,2676,487,908,3254,2767,1735,821,1930,446,793,2732,2477,1603,100.028719,35.468971
1622,∞´…˙·‘≤›≤›µÈ,≤›µÈ,∞´·‘≤›≤›µÈ,7,0,0,33,221,544,896,642,855,505,134,17,0,792,863,750,700,619,594,757,719,122.7870026,3202,20.2717991,809,784,942,1090,923,935,1213,1736,1772,2041,3287,3808,3373,3379,3159,3225,2392,1974,1457,959,992,905,688,0,0,0,0,0,0,12,47,67,61,157,83,217,260,274,220,77,89,9,1,0,0,0,1,1,2,2,2,2,2,3,4,3,7,9,12,11,10,9,7,4,3,2,1,1,1,13464,13780,14029,14058,14231,14506,15200,15413,14953,15532,14919,0,14831,15046,14948,14888,14538,14677,14418,14219,14091,13799,13742,14608.86957,14559.02174,14506,14450.34783,14441.31111,1295,1604,1714,1781,1722,1776,1807,2533,3052,3415,4861,6208,5713,5641,5134,5105,4380,3780,2951,2162,1901,1761,1742,0,0,0,0,0,0,12,45,58,51,137,73,191,226,237,190,67,76,7,1,0,0,0,9,9,11,14,10,10,13,16,20,15,31,39,46,47,44,38,32,25,20,17,9,9,9,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,29.91666667,41.58333333,43.83333333,40.75,33.5,10,10,10,10,10,9,9,9,9,9,9,9,1144,2331,621,997,3101,2653,1931,624,2668,399,824,3578,2490,1584,801,2742,434,834,3363,2454,1600,878,2710,504,887,3180,2610,1529,909,2014,464,793,2905,2561,1743,100.028046,35.466754
1624,∞´…˙·‘≤›≤›µÈ,≤›µÈ,∞´·‘≤›≤›µÈ,7,0,0,33,221,544,896,642,855,505,134,17,0,777,798,777,732,740,629,709,837,113.7779999,3232,10.6321001,903,1352,1305,1272,1088,1127,1482,1305,2319,2197,4338,3590,4232,4258,3650,2922,2709,2830,1453,1586,1440,1465,1066,0,0,0,0,0,0,17,86,80,74,148,107,280,301,328,335,44,125,15,1,0,0,0,1,1,2,3,2,2,3,3,6,3,8,9,14,11,15,16,8,7,4,3,1,2,2,13464,13780,14029,14058,14231,14506,15200,15413,14953,15532,14919,0,14831,15046,14948,14888,14538,14677,14418,14219,14091,13799,13742,14724.86957,14654.58696,14623.79545,14515.93333,14512.71739,926,2059,2126,2094,1904,2042,2229,2181,3767,3683,4706,5638,6764,6946,5955,4765,4967,5082,3040,3062,2590,2547,2227,0,0,0,0,0,0,14,78,71,64,129,96,233,256,278,273,38,109,10,1,0,0,0,9,9,15,16,14,12,13,16,26,17,33,39,48,47,55,58,35,35,24,20,9,12,17,0.0064581,0.0136769,0.0067721,0.0330319,0.145293,0.141867,0.114549,0.103072,0.0632607,0.0512119,0.0107478,0.0000066,30.25,41.25,43.75,40.75,33.41666667,10,10,10,10,10,9,9,9,9,9,9,9,1189,2503,585,955,3457,2912,2139,839,3008,273,679,3927,2551,1426,773,2953,448,870,3573,2708,1862,995,2807,437,821,3397,2799,1653,771,2365,406,681,3321,2898,1790,100.023728,35.461682
1674,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,69.6559982,4466,20.4578991,1174,1039,907,1066,1269,966,893,1243,1622,2090,2090,4321,4610,3813,3889,2622,2905,-75,1862,1193,1221,1124,1143,0,0,0,0,0,0,0,26,4,18,67,8,162,171,173,123,11,43,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,7,1,4,13,14,9,1,4,2,1,1,1,1,13767,13815,13642,13778,13834,14017,14261,14482,14228,13794,14375,0,14652,14604,14724,14402,13693,14298,13977,14029,13670,13701,13569,14196.54348,14256.55556,14089.725,13997,13867.04651,1337,1359,1382,1375,2224,1318,1319,1867,2486,2876,2653,5856,6002,5536,5650,4908,4464,-67,3110,1700,1853,1650,1805,0,0,0,0,0,0,0,22,3,14,57,8,139,147,151,108,10,37,0,0,0,0,0,7,5,7,7,4,6,6,10,6,10,29,4,20,48,54,40,6,25,14,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1429,2583,936,1293,3221,2716,1982,921,3524,544,1023,3882,2722,1735,936,3258,487,898,3566,2332,1495,751,2199,318,605,2755,1954,1058,1964,2613,2019,2000,3435,3057,2346,99.31129557,35.38868544
1675,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,69.6559982,4466,20.4578991,1174,1039,907,1066,1269,966,893,1243,1622,2090,2090,4321,4610,3813,3889,2622,2905,-75,1862,1193,1221,1124,1143,0,0,0,0,0,0,0,26,4,18,67,8,162,171,173,123,11,43,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,7,1,4,13,14,9,1,4,2,1,1,1,1,13767,13815,13642,13778,13834,14017,14261,14482,14228,13794,14375,0,14652,14604,14724,14402,13693,14298,13977,14029,13670,13701,13569,14196.54348,14256.55556,14089.725,13997,13867.04651,1337,1359,1382,1375,2224,1318,1319,1867,2486,2876,2653,5856,6002,5536,5650,4908,4464,-67,3110,1700,1853,1650,1805,0,0,0,0,0,0,0,22,3,14,57,8,139,147,151,108,10,37,0,0,0,0,0,7,5,7,7,4,6,6,10,6,10,29,4,20,48,54,40,6,25,14,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1429,2583,936,1293,3221,2716,1982,921,3524,544,1023,3882,2722,1735,936,3258,487,898,3566,2332,1495,751,2199,318,605,2755,1954,1058,1964,2613,2019,2000,3435,3057,2346,99.31129557,35.38868544
1676,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,48.8027992,4480,14.2695999,631,459,788,895,969,1010,578,690,724,1078,1226,3690,3472,2257,2263,2622,2312,-222,1098,989,493,885,516,0,0,0,0,0,0,0,23,2,18,41,11,107,126,165,101,6,13,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,2,1,4,5,7,5,1,3,1,1,1,1,1,0,13795,13594,13783,13660,13994,14191,14424,14054,13816,14567,0,14649,14605,14724,14411,13700,14171,13931,13902,13640,13660,13510,14196.54348,14256.55556,14089.725,13997,13867.04651,821,716,1318,1180,1418,1288,897,1102,1154,1608,2619,5171,4830,3431,3631,4908,3658,-207,1444,1170,790,1235,910,0,0,0,0,0,0,0,19,1,14,37,11,93,110,146,90,5,12,0,0,0,0,0,4,9,7,7,2,6,6,11,1,5,12,5,20,23,32,25,5,16,9,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1761,2436,1124,1546,2742,2735,2051,1120,3519,663,1152,3094,2843,1939,1332,2724,582,995,2874,2532,1725,751,2199,429,750,2356,1916,1323,3703,4245,2798,2932,4057,3768,2941,99.31110379,35.3880995
1677,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,48.8027992,4480,14.2695999,631,459,788,895,969,1010,578,690,724,1078,1226,3690,3472,2257,2263,2622,2312,-222,1098,989,493,885,516,0,0,0,0,0,0,0,23,2,18,41,11,107,126,165,101,6,13,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,2,1,4,5,7,5,1,3,1,1,1,1,1,0,13795,13594,13783,13660,13994,14191,14424,14054,13816,14567,0,14649,14605,14724,14411,13700,14171,13931,13902,13640,13660,13510,14196.54348,14256.55556,14089.725,13997,13867.04651,821,716,1318,1180,1418,1288,897,1102,1154,1608,2619,5171,4830,3431,3631,4908,3658,-207,1444,1170,790,1235,910,0,0,0,0,0,0,0,19,1,14,37,11,93,110,146,90,5,12,0,0,0,0,0,4,9,7,7,2,6,6,11,1,5,12,5,20,23,32,25,5,16,9,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1761,2436,1124,1546,2742,2735,2051,1120,3519,663,1152,3094,2843,1939,1332,2724,582,995,2874,2532,1725,751,2199,429,750,2356,1916,1323,3703,4245,2798,2932,4057,3768,2941,99.31110379,35.3880995
1678,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,15.5077,4493,13.8610001,631,459,788,895,969,1010,578,690,724,1078,1226,3690,3472,2257,2263,2622,2312,-222,1098,989,493,885,516,0,0,0,0,0,0,0,23,2,18,41,11,107,126,165,101,6,13,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,2,1,4,5,7,5,1,3,1,1,1,1,1,0,13795,13594,13783,13660,13994,14191,14424,14054,13816,14567,0,14649,14605,14724,14411,13700,14171,13931,13902,13640,13660,13510,14196.54348,14256.55556,14089.725,13997,13867.04651,821,716,1318,1180,1418,1288,897,1102,1154,1608,2619,5171,4830,3431,3631,4908,3658,-207,1444,1170,790,1235,910,0,0,0,0,0,0,0,19,1,14,37,11,93,110,146,90,5,12,0,0,0,0,0,4,9,7,7,2,6,6,11,1,5,12,5,20,23,32,25,5,16,9,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1761,2436,1124,1546,2742,2735,2051,1120,3519,663,1152,3094,2843,1939,1332,2724,582,995,2874,2532,1725,751,2199,429,750,2356,1916,1323,3703,4245,2798,2932,4057,3768,2941,99.31105876,35.3876218
1679,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,842,823,864,812,934,740,32767,32767,15.5077,4493,13.8610001,631,459,788,895,969,1010,578,690,724,1078,1226,3690,3472,2257,2263,2622,2312,-222,1098,989,493,885,516,0,0,0,0,0,0,0,23,2,18,41,11,107,126,165,101,6,13,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,2,1,4,5,7,5,1,3,1,1,1,1,1,0,13795,13594,13783,13660,13994,14191,14424,14054,13816,14567,0,14649,14605,14724,14411,13700,14171,13931,13902,13640,13660,13510,14196.54348,14256.55556,14089.725,13997,13867.04651,821,716,1318,1180,1418,1288,897,1102,1154,1608,2619,5171,4830,3431,3631,4908,3658,-207,1444,1170,790,1235,910,0,0,0,0,0,0,0,19,1,14,37,11,93,110,146,90,5,12,0,0,0,0,0,4,9,7,7,2,6,6,11,1,5,12,5,20,23,32,25,5,16,9,9,9,9,9,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1761,2436,1124,1546,2742,2735,2051,1120,3519,663,1152,3094,2843,1939,1332,2724,582,995,2874,2532,1725,751,2199,429,750,2356,1916,1323,3703,4245,2798,2932,4057,3768,2941,99.31105876,35.3876218
1680,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,789,916,835,818,829,787,32767,32767,343.9020081,4507,17.1882992,1057,1288,1006,1201,1456,1020,1126,1303,1997,1757,1322,4850,3724,5529,4653,3571,3342,-49,1954,2050,1172,1262,1097,0,0,0,0,0,0,0,27,15,21,107,18,240,236,308,186,10,59,0,0,0,0,0,3,1,2,2,2,2,2,2,3,4,11,1,7,14,19,10,2,7,3,3,2,1,2,13580,13731,13712,13825,13916,14176,14272,14633,14376,13661,14812,0,14715,14625,14783,14682,0,14276,14055,14027,13857,13758,13663,14196.54348,14256.55556,14089.725,13997,13867.04651,1388,1877,1588,1534,2059,1298,1676,1962,2913,2432,2716,6260,5601,6385,6267,5925,4865,-44,2400,2179,1814,1710,1748,0,0,0,0,0,0,0,23,13,18,94,17,203,199,255,155,10,50,-5,0,0,0,0,13,9,15,15,15,12,11,12,15,19,41,6,29,50,65,43,10,35,21,20,12,11,17,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1759,2890,688,1130,3296,3315,1924,870,3783,451,961,3858,2891,1473,750,3246,392,806,3905,2399,1345,679,2654,295,615,3235,2120,990,3703,4245,785,822,1995,1612,1022,99.31057617,35.38697781
1681,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,789,916,835,818,829,787,32767,32767,343.9020081,4507,17.1882992,1057,1288,1006,1201,1456,1020,1126,1303,1997,1757,1322,4850,3724,5529,4653,3571,3342,-49,1954,2050,1172,1262,1097,0,0,0,0,0,0,0,27,15,21,107,18,240,236,308,186,10,59,0,0,0,0,0,3,1,2,2,2,2,2,2,3,4,11,1,7,14,19,10,2,7,3,3,2,1,2,13580,13731,13712,13825,13916,14176,14272,14633,14376,13661,14812,0,14715,14625,14783,14682,0,14276,14055,14027,13857,13758,13663,14196.54348,14256.55556,14089.725,13997,13867.04651,1388,1877,1588,1534,2059,1298,1676,1962,2913,2432,2716,6260,5601,6385,6267,5925,4865,-44,2400,2179,1814,1710,1748,0,0,0,0,0,0,0,23,13,18,94,17,203,199,255,155,10,50,-5,0,0,0,0,13,9,15,15,15,12,11,12,15,19,41,6,29,50,65,43,10,35,21,20,12,11,17,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1759,2890,688,1130,3296,3315,1924,870,3783,451,961,3858,2891,1473,750,3246,392,806,3905,2399,1345,679,2654,295,615,3235,2120,990,3703,4245,785,822,1995,1612,1022,99.31057617,35.38697781
1682,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,789,916,835,818,829,787,32767,32767,309.3160095,4487,15.2649002,1057,1288,1006,1201,1456,1020,1126,1303,1997,1757,1322,4850,3724,5529,4653,3571,3342,-49,1954,2050,1172,1262,1097,0,0,0,0,0,0,0,27,15,21,107,18,240,236,308,186,10,59,0,0,0,0,0,3,1,2,2,2,2,2,2,3,4,11,1,7,14,19,10,2,7,3,3,2,1,2,13580,13731,13712,13825,13916,14176,14272,14633,14376,13661,14812,0,14715,14625,14783,14682,0,14276,14055,14027,13857,13758,13663,14196.54348,14256.55556,14089.725,13997,13867.04651,1388,1877,1588,1534,2059,1298,1676,1962,2913,2432,2716,6260,5601,6385,6267,5925,4865,-44,2400,2179,1814,1710,1748,0,0,0,0,0,0,0,23,13,18,94,17,203,199,255,155,10,50,-5,0,0,0,0,13,9,15,15,15,12,11,12,15,19,41,6,29,50,65,43,10,35,21,20,12,11,17,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1759,2890,688,1130,3296,3315,1924,870,3783,451,961,3858,2891,1473,750,3246,392,806,3905,2399,1345,679,2654,295,615,3235,2120,990,3703,4245,785,822,1995,1612,1022,99.30947781,35.38659017
1683,–°·‘≤›≤›µÈ,≤›µÈ,–°·‘≤›≤›µÈ,2,0,0,0,0,40,778,908,882,570,0,0,0,789,916,835,818,829,787,32767,32767,309.3160095,4487,15.2649002,1057,1288,1006,1201,1456,1020,1126,1303,1997,1757,1322,4850,3724,5529,4653,3571,3342,-49,1954,2050,1172,1262,1097,0,0,0,0,0,0,0,27,15,21,107,18,240,236,308,186,10,59,0,0,0,0,0,3,1,2,2,2,2,2,2,3,4,11,1,7,14,19,10,2,7,3,3,2,1,2,13580,13731,13712,13825,13916,14176,14272,14633,14376,13661,14812,0,14715,14625,14783,14682,0,14276,14055,14027,13857,13758,13663,14196.54348,14256.55556,14089.725,13997,13867.04651,1388,1877,1588,1534,2059,1298,1676,1962,2913,2432,2716,6260,5601,6385,6267,5925,4865,-44,2400,2179,1814,1710,1748,0,0,0,0,0,0,0,23,13,18,94,17,203,199,255,155,10,50,-5,0,0,0,0,13,9,15,15,15,12,11,12,15,19,41,6,29,50,65,43,10,35,21,20,12,11,17,0.0065211,0.0155513,0.008136,0.0321979,0.126885,0.153192,0.103571,0.085388,0.103467,0.0447967,0.0169032,0.0002557,37.5,48.41666667,51.91666667,48.58333333,38,497,497,497,497,497,497,344,360,334,334,334,334,1759,2890,688,1130,3296,3315,1924,870,3783,451,961,3858,2891,1473,750,3246,392,806,3905,2399,1345,679,2654,295,615,3235,2120,990,3703,4245,785,822,1995,1612,1022,99.30947781,35.38659017
